timestamp,station_id,temperature_c,pressure_hpa,relative_humidity_pct
2009-06-17 02:10:00,JENA_001,8.04,998.71,98.4
2009-06-17 02:20:00,JENA_001,8.1,998.8,98.6
2009-06-17 02:30:00,JENA_001,8.04,998.79,98.5
2009-06-17 02:40:00,JENA_001,8.06,998.82,98.7
2009-06-17 02:50:00,JENA_001,8.07,998.84,98.9
2009-06-17 03:00:00,JENA_001,8.23,998.81,99.0
2009-06-17 03:10:00,JENA_001,8.06,998.73,98.8
2009-06-17 03:20:00,JENA_001,8.19,998.84,99.1
2009-06-17 03:30:00,JENA_001,8.23,998.86,99.1
2009-06-17 03:40:00,JENA_001,8.26,998.79,99.1
2009-06-17 03:50:00,JENA_001,8.19,998.64,99.1
2009-06-17 04:00:00,JENA_001,7.96,998.67,99.0
2009-06-17 04:10:00,JENA_001,7.99,998.7,99.3
2009-06-17 04:20:00,JENA_001,8.03,998.82,99.3
2009-06-17 04:30:00,JENA_001,7.98,998.84,99.2
2009-06-17 04:40:00,JENA_001,7.95,998.83,99.3
2009-06-17 04:50:00,JENA_001,8.06,998.83,99.4
2009-06-17 05:00:00,JENA_001,8.19,998.88,99.4
2009-06-17 05:10:00,JENA_001,8.27,998.94,99.4
2009-06-17 05:20:00,JENA_001,8.34,998.95,99.4
2009-06-17 05:30:00,JENA_001,8.32,998.97,99.4
2009-06-17 05:40:00,JENA_001,8.33,999.08,99.4
2009-06-17 05:50:00,JENA_001,8.31,999.15,99.3
2009-06-17 06:00:00,JENA_001,8.43,999.21,99.4
2009-06-17 06:10:00,JENA_001,8.6,999.23,99.3
2009-06-17 06:20:00,JENA_001,8.83,999.42,99.3
2009-06-17 06:30:00,JENA_001,9.02,999.52,99.2
2009-06-17 06:40:00,JENA_001,9.19,999.59,99.1
2009-06-17 06:50:00,JENA_001,9.25,999.57,99.0
2009-06-17 07:00:00,JENA_001,9.47,999.58,99.0
2009-06-17 07:10:00,JENA_001,9.61,999.48,99.0
2009-06-17 07:20:00,JENA_001,10.05,999.49,98.9
2009-06-17 07:30:00,JENA_001,10.62,999.45,98.9
2009-06-17 07:40:00,JENA_001,11.0,999.42,97.2
2009-06-17 07:50:00,JENA_001,11.42,999.43,95.6
2009-06-17 08:00:00,JENA_001,11.84,999.5,87.1
2009-06-17 08:10:00,JENA_001,12.1,999.54,82.3
2009-06-17 08:20:00,JENA_001,12.03,999.51,81.8
2009-06-17 08:30:00,JENA_001,11.97,999.44,83.6
2009-06-17 08:40:00,JENA_001,12.73,999.36,81.4
2009-06-17 08:50:00,JENA_001,12.87,999.28,81.1
2009-06-17 09:00:00,JENA_001,13.37,999.22,79.3
2009-06-17 09:10:00,JENA_001,14.23,999.19,74.8
2009-06-17 09:20:00,JENA_001,14.29,999.13,74.9
2009-06-17 09:30:00,JENA_001,14.25,999.01,74.9
2009-06-17 09:40:00,JENA_001,14.41,998.83,73.9
2009-06-17 09:50:00,JENA_001,15.36,998.69,69.52
2009-06-17 10:00:00,JENA_001,15.42,998.63,68.5
2009-06-17 10:10:00,JENA_001,15.58,998.62,64.94
2009-06-17 10:20:00,JENA_001,16.11,998.5,64.52
2009-06-17 10:30:00,JENA_001,16.38,998.38,61.76
2009-06-17 10:40:00,JENA_001,16.53,998.21,63.25
2009-06-17 10:50:00,JENA_001,16.97,998.13,61.88
2009-06-17 11:00:00,JENA_001,16.92,998.09,59.85
2009-06-17 11:10:00,JENA_001,16.24,998.04,62.82
2009-06-17 11:20:00,JENA_001,16.36,997.86,62.81
2009-06-17 11:30:00,JENA_001,16.32,997.72,61.91
2009-06-17 11:40:00,JENA_001,16.17,997.7,62.54
2009-06-17 11:50:00,JENA_001,16.53,997.6,61.51
2009-06-17 12:00:00,JENA_001,16.93,997.47,59.15
2009-06-17 12:10:00,JENA_001,17.28,997.34,56.95
2009-06-17 12:20:00,JENA_001,17.07,997.32,57.42
2009-06-17 12:30:00,JENA_001,17.59,997.17,56.08
2009-06-17 12:40:00,JENA_001,17.55,997.07,56.81
2009-06-17 12:50:00,JENA_001,17.95,996.94,55.58
2009-06-17 13:00:00,JENA_001,17.65,996.84,55.88
2009-06-17 13:10:00,JENA_001,17.93,996.72,54.78
2009-06-17 13:20:00,JENA_001,18.16,996.73,54.71
2009-06-17 13:30:00,JENA_001,18.63,996.72,53.64
2009-06-17 13:40:00,JENA_001,18.95,996.64,52.12
2009-06-17 13:50:00,JENA_001,19.1,996.57,51.1
2009-06-17 14:00:00,JENA_001,19.17,996.43,50.46
2009-06-17 14:10:00,JENA_001,18.75,996.32,52.12
2009-06-17 14:20:00,JENA_001,18.83,996.26,51.55
2009-06-17 14:30:00,JENA_001,19.21,996.13,50.68
2009-06-17 14:40:00,JENA_001,19.24,996.09,50.73
2009-06-17 14:50:00,JENA_001,19.14,995.98,50.67
2009-06-17 15:00:00,JENA_001,19.27,995.87,50.61
2009-06-17 15:10:00,JENA_001,19.26,995.82,50.17
2009-06-17 15:20:00,JENA_001,19.75,995.63,49.33
2009-06-17 15:30:00,JENA_001,19.54,995.55,49.85
2009-06-17 15:40:00,JENA_001,19.55,995.5,50.03
2009-06-17 15:50:00,JENA_001,19.83,995.39,49.66
2009-06-17 16:00:00,JENA_001,19.89,995.23,49.75
2009-06-17 16:10:00,JENA_001,20.25,995.04,49.7
2009-06-17 16:20:00,JENA_001,20.57,994.92,49.05
2009-06-17 16:30:00,JENA_001,20.65,994.7,49.08
2009-06-17 16:40:00,JENA_001,20.89,994.63,49.75
2009-06-17 16:50:00,JENA_001,20.44,994.51,50.11
2009-06-17 17:00:00,JENA_001,20.34,994.36,51.1
2009-06-17 17:10:00,JENA_001,20.38,994.17,51.39
2009-06-17 17:20:00,JENA_001,20.68,994.03,50.77
2009-06-17 17:30:00,JENA_001,20.31,993.89,51.96
2009-06-17 17:40:00,JENA_001,20.41,993.84,51.66
2009-06-17 17:50:00,JENA_001,20.73,993.7,50.59
2009-06-17 18:00:00,JENA_001,20.92,993.6,49.69
2009-06-17 18:10:00,JENA_001,20.41,993.43,52.95
2009-06-17 18:20:00,JENA_001,19.86,993.32,54.63
2009-06-17 18:30:00,JENA_001,19.62,993.24,55.06
2009-06-17 18:40:00,JENA_001,19.48,993.15,55.77
2009-06-17 18:50:00,JENA_001,19.45,993.14,55.86
2009-06-17 19:00:00,JENA_001,19.15,992.97,57.43
2009-06-17 19:10:00,JENA_001,18.7,992.73,59.43
2009-06-17 19:20:00,JENA_001,18.48,992.56,61.1
2009-06-17 19:30:00,JENA_001,18.57,992.57,59.04
2009-06-17 19:40:00,JENA_001,18.51,992.52,59.27
2009-06-17 19:50:00,JENA_001,18.11,992.63,62.16
2009-06-17 20:00:00,JENA_001,17.77,992.68,63.6
2009-06-17 20:10:00,JENA_001,17.61,992.76,63.72
2009-06-17 20:20:00,JENA_001,17.53,992.87,63.92
2009-06-17 20:30:00,JENA_001,17.4,992.93,64.98
2009-06-17 20:40:00,JENA_001,17.25,992.92,65.08
2009-06-17 20:50:00,JENA_001,17.15,992.97,65.37
2009-06-17 21:00:00,JENA_001,16.92,993.07,66.77
2009-06-17 21:10:00,JENA_001,16.84,993.16,66.64
2009-06-17 21:20:00,JENA_001,16.61,993.17,68.21
2009-06-17 21:30:00,JENA_001,16.43,993.1,68.93
2009-06-17 21:40:00,JENA_001,15.78,992.88,72.5
2009-06-17 21:50:00,JENA_001,15.65,992.85,73.1
2009-06-17 22:00:00,JENA_001,15.46,992.87,73.9
2009-06-17 22:10:00,JENA_001,15.15,992.73,75.3
2009-06-17 22:20:00,JENA_001,14.81,992.5,76.9
2009-06-17 22:30:00,JENA_001,14.39,992.43,79.2
2009-06-17 22:40:00,JENA_001,14.12,992.44,80.0
2009-06-17 22:50:00,JENA_001,14.15,992.38,79.3
2009-06-17 23:00:00,JENA_001,14.09,992.3,79.5
2009-06-17 23:10:00,JENA_001,13.91,992.2,80.6
2009-06-17 23:20:00,JENA_001,13.71,992.13,81.5
2009-06-17 23:30:00,JENA_001,13.56,991.95,82.4
2009-06-17 23:40:00,JENA_001,13.41,991.84,83.3
2009-06-17 23:50:00,JENA_001,13.16,991.66,84.1
2009-06-18 00:00:00,JENA_001,12.89,991.57,85.4
2009-06-18 00:10:00,JENA_001,12.52,991.46,86.7
2009-06-18 00:20:00,JENA_001,12.42,991.44,87.6
2009-06-18 00:30:00,JENA_001,12.35,991.36,87.6
2009-06-18 00:40:00,JENA_001,12.45,991.32,86.6
2009-06-18 00:50:00,JENA_001,11.73,991.34,89.5
2009-06-18 01:00:00,JENA_001,11.68,991.34,90.4
2009-06-18 01:10:00,JENA_001,11.76,991.25,90.3
2009-06-18 01:20:00,JENA_001,11.77,991.2,89.8
2009-06-18 01:30:00,JENA_001,11.75,991.12,90.4
2009-06-18 01:40:00,JENA_001,11.59,990.93,90.7
2009-06-18 01:50:00,JENA_001,11.58,990.82,90.7
2009-06-18 02:00:00,JENA_001,11.62,990.72,90.6
2009-06-18 02:10:00,JENA_001,11.43,990.71,91.3
2009-06-18 02:20:00,JENA_001,11.21,990.71,92.1
2009-06-18 02:30:00,JENA_001,11.06,990.68,92.4
2009-06-18 02:40:00,JENA_001,10.94,990.55,92.6
2009-06-18 02:50:00,JENA_001,10.92,990.4,93.5
2009-06-18 03:00:00,JENA_001,10.89,990.3,94.2
2009-06-18 03:10:00,JENA_001,10.83,990.25,94.8
2009-06-18 03:20:00,JENA_001,10.84,990.33,94.9
2009-06-18 03:30:00,JENA_001,10.76,990.33,94.9
2009-06-18 03:40:00,JENA_001,10.7,990.34,94.9
2009-06-18 03:50:00,JENA_001,10.73,990.34,95.0
2009-06-18 04:00:00,JENA_001,10.76,990.26,94.9
2009-06-18 04:10:00,JENA_001,10.76,990.22,94.8
2009-06-18 04:20:00,JENA_001,10.73,990.21,94.3
2009-06-18 04:30:00,JENA_001,10.85,990.1,93.4
2009-06-18 04:40:00,JENA_001,11.21,990.04,91.9
2009-06-18 04:50:00,JENA_001,11.22,989.97,90.7
2009-06-18 05:00:00,JENA_001,11.0,989.92,91.5
2009-06-18 05:10:00,JENA_001,10.76,989.84,92.4
2009-06-18 05:20:00,JENA_001,10.69,989.82,93.2
2009-06-18 05:30:00,JENA_001,10.72,989.8,93.4
2009-06-18 05:40:00,JENA_001,10.77,989.78,93.4
2009-06-18 05:50:00,JENA_001,10.89,989.76,93.2
2009-06-18 06:00:00,JENA_001,11.19,989.79,92.2
2009-06-18 06:10:00,JENA_001,11.5,989.83,90.9
2009-06-18 06:20:00,JENA_001,12.19,989.83,88.2
2009-06-18 06:30:00,JENA_001,12.85,989.75,84.7
2009-06-18 06:40:00,JENA_001,12.86,989.73,84.9
2009-06-18 06:50:00,JENA_001,13.02,989.67,84.8
2009-06-18 07:00:00,JENA_001,13.72,989.78,82.9
2009-06-18 07:10:00,JENA_001,14.12,989.78,82.2
2009-06-18 07:20:00,JENA_001,14.57,989.89,80.6
2009-06-18 07:30:00,JENA_001,15.81,989.97,76.2
2009-06-18 07:40:00,JENA_001,17.14,989.97,72.4
2009-06-18 07:50:00,JENA_001,18.34,989.95,68.56
2009-06-18 08:00:00,JENA_001,18.99,989.95,66.26
2009-06-18 08:10:00,JENA_001,18.97,989.98,66.6
2009-06-18 08:20:00,JENA_001,19.73,989.95,63.85
2009-06-18 08:30:00,JENA_001,20.64,989.9,61.28
2009-06-18 08:40:00,JENA_001,20.77,989.98,59.93
2009-06-18 08:50:00,JENA_001,20.43,989.99,60.04
2009-06-18 09:00:00,JENA_001,20.46,989.94,59.76
2009-06-18 09:10:00,JENA_001,20.33,989.92,60.66
2009-06-18 09:20:00,JENA_001,20.45,990.03,60.84
2009-06-18 09:30:00,JENA_001,20.86,990.12,60.17
2009-06-18 09:40:00,JENA_001,20.71,990.12,58.52
2009-06-18 09:50:00,JENA_001,20.66,990.2,59.65
2009-06-18 10:00:00,JENA_001,20.96,990.17,60.29
2009-06-18 10:10:00,JENA_001,21.04,990.2,59.42
2009-06-18 10:20:00,JENA_001,21.14,990.23,58.37
2009-06-18 10:30:00,JENA_001,21.46,990.22,56.22
2009-06-18 10:40:00,JENA_001,21.13,990.31,55.31
2009-06-18 10:50:00,JENA_001,21.23,990.26,54.33
2009-06-18 11:00:00,JENA_001,21.19,990.25,55.44
2009-06-18 11:10:00,JENA_001,21.69,990.18,54.97
2009-06-18 11:20:00,JENA_001,21.84,990.19,54.14
2009-06-18 11:30:00,JENA_001,22.23,990.23,53.24
2009-06-18 11:40:00,JENA_001,21.7,990.32,55.46
2009-06-18 11:50:00,JENA_001,21.36,990.33,56.67
2009-06-18 12:00:00,JENA_001,21.13,990.37,58.12
2009-06-18 12:10:00,JENA_001,20.68,990.5,60.29
2009-06-18 12:20:00,JENA_001,20.19,990.62,62.13
2009-06-18 12:30:00,JENA_001,19.69,990.71,65.35
2009-06-18 12:40:00,JENA_001,19.52,990.72,67.09
2009-06-18 12:50:00,JENA_001,19.58,990.82,67.62
2009-06-18 13:00:00,JENA_001,19.57,990.8,68.08
2009-06-18 13:10:00,JENA_001,19.64,990.7,68.33
2009-06-18 13:20:00,JENA_001,19.44,990.63,69.36
2009-06-18 13:30:00,JENA_001,19.19,990.7,70.9
2009-06-18 13:40:00,JENA_001,19.0,990.59,72.1
2009-06-18 13:50:00,JENA_001,19.23,990.46,72.0
2009-06-18 14:00:00,JENA_001,19.59,990.47,70.7
2009-06-18 14:10:00,JENA_001,19.73,990.46,70.4
2009-06-18 14:20:00,JENA_001,19.98,990.44,68.9
2009-06-18 14:30:00,JENA_001,20.32,990.35,67.15
2009-06-18 14:40:00,JENA_001,20.9,990.36,64.47
2009-06-18 14:50:00,JENA_001,20.68,990.32,64.14
2009-06-18 15:00:00,JENA_001,20.49,990.37,66.76
2009-06-18 15:10:00,JENA_001,19.82,990.36,68.8
2009-06-18 15:20:00,JENA_001,19.5,990.33,70.2
2009-06-18 15:30:00,JENA_001,19.65,990.33,68.73
2009-06-18 15:40:00,JENA_001,19.84,990.23,68.17
2009-06-18 15:50:00,JENA_001,20.02,990.21,66.64
2009-06-18 16:00:00,JENA_001,19.86,990.22,67.13
2009-06-18 16:10:00,JENA_001,19.73,990.21,67.86
2009-06-18 16:20:00,JENA_001,19.74,990.06,66.88
2009-06-18 16:30:00,JENA_001,19.71,989.92,65.16
2009-06-18 16:40:00,JENA_001,19.66,989.72,64.64
2009-06-18 16:50:00,JENA_001,20.4,989.58,63.13
2009-06-18 17:00:00,JENA_001,20.95,989.41,61.14
2009-06-18 17:10:00,JENA_001,21.16,989.39,60.17
2009-06-18 17:20:00,JENA_001,21.2,989.37,59.8
2009-06-18 17:30:00,JENA_001,21.24,989.32,59.64
2009-06-18 17:40:00,JENA_001,21.32,989.24,59.23
2009-06-18 17:50:00,JENA_001,21.27,989.12,59.27
2009-06-18 18:00:00,JENA_001,21.37,989.0,58.37
2009-06-18 18:10:00,JENA_001,21.49,988.99,58.31
2009-06-18 18:20:00,JENA_001,21.41,988.99,58.3
2009-06-18 18:30:00,JENA_001,21.63,988.95,58.27
2009-06-18 18:40:00,JENA_001,21.66,988.96,58.11
2009-06-18 18:50:00,JENA_001,21.34,988.98,59.3
2009-06-18 19:00:00,JENA_001,20.98,988.83,59.61
2009-06-18 19:10:00,JENA_001,20.68,988.78,61.12
2009-06-18 19:20:00,JENA_001,20.51,988.76,61.69
2009-06-18 19:30:00,JENA_001,20.42,988.71,62.02
2009-06-18 19:40:00,JENA_001,20.27,988.67,63.23
2009-06-18 19:50:00,JENA_001,20.2,988.68,63.72
2009-06-18 20:00:00,JENA_001,19.96,988.63,66.27
2009-06-18 20:10:00,JENA_001,19.62,988.6,68.27
2009-06-18 20:20:00,JENA_001,19.39,988.6,68.8
2009-06-18 20:30:00,JENA_001,19.22,988.64,69.18
2009-06-18 20:40:00,JENA_001,19.27,988.64,68.44
2009-06-18 20:50:00,JENA_001,19.14,988.71,69.17
2009-06-18 21:00:00,JENA_001,18.9,988.79,70.3
2009-06-18 21:10:00,JENA_001,18.63,988.83,71.4
2009-06-18 21:20:00,JENA_001,18.47,988.79,72.2
2009-06-18 21:30:00,JENA_001,18.41,988.8,72.5
2009-06-18 21:40:00,JENA_001,18.34,988.81,72.7
2009-06-18 21:50:00,JENA_001,18.24,988.8,73.0
2009-06-18 22:00:00,JENA_001,18.21,988.72,72.9
2009-06-18 22:10:00,JENA_001,18.07,988.63,73.2
2009-06-18 22:20:00,JENA_001,17.97,988.51,73.1
2009-06-18 22:30:00,JENA_001,17.9,988.41,73.3
2009-06-18 22:40:00,JENA_001,17.71,988.43,74.0
2009-06-18 22:50:00,JENA_001,17.65,988.45,73.9
2009-06-18 23:00:00,JENA_001,17.69,988.39,73.9
2009-06-18 23:10:00,JENA_001,17.46,988.48,74.9
2009-06-18 23:20:00,JENA_001,17.15,988.45,76.2
2009-06-18 23:30:00,JENA_001,17.18,988.4,76.1
2009-06-18 23:40:00,JENA_001,17.32,988.32,75.4
2009-06-18 23:50:00,JENA_001,17.43,988.08,74.9
2009-06-19 00:00:00,JENA_001,17.02,988.11,77.2
2009-06-19 00:10:00,JENA_001,16.05,988.17,82.9
2009-06-19 00:20:00,JENA_001,16.1,988.26,81.9
2009-06-19 00:30:00,JENA_001,15.92,988.29,83.4
2009-06-19 00:40:00,JENA_001,15.56,988.43,85.9
2009-06-19 00:50:00,JENA_001,15.34,988.35,86.8
2009-06-19 01:00:00,JENA_001,15.28,988.24,87.2
2009-06-19 01:10:00,JENA_001,15.18,988.12,87.8
2009-06-19 01:20:00,JENA_001,14.95,988.06,88.8
2009-06-19 01:30:00,JENA_001,14.72,988.0,89.9
2009-06-19 01:40:00,JENA_001,14.99,988.05,87.9
2009-06-19 01:50:00,JENA_001,15.56,988.07,83.2
2009-06-19 02:00:00,JENA_001,15.62,988.05,82.5
2009-06-19 02:10:00,JENA_001,14.84,988.09,87.1
2009-06-19 02:20:00,JENA_001,14.35,988.01,90.6
2009-06-19 02:30:00,JENA_001,14.24,988.01,91.6
2009-06-19 02:40:00,JENA_001,14.28,987.97,90.6
2009-06-19 02:50:00,JENA_001,14.58,987.88,87.6
2009-06-19 03:00:00,JENA_001,14.73,987.83,86.6
2009-06-19 03:10:00,JENA_001,14.44,987.87,88.9
2009-06-19 03:20:00,JENA_001,14.03,987.85,91.5
2009-06-19 03:30:00,JENA_001,13.91,987.62,92.3
2009-06-19 03:40:00,JENA_001,13.95,987.52,91.7
2009-06-19 03:50:00,JENA_001,14.19,987.54,89.2
2009-06-19 04:00:00,JENA_001,14.22,987.61,88.0
2009-06-19 04:10:00,JENA_001,13.69,987.72,89.7
2009-06-19 04:20:00,JENA_001,13.33,987.76,92.4
2009-06-19 04:30:00,JENA_001,13.44,987.8,93.0
2009-06-19 04:40:00,JENA_001,13.43,987.69,92.7
2009-06-19 04:50:00,JENA_001,13.21,987.73,94.3
2009-06-19 05:00:00,JENA_001,13.25,987.76,94.6
2009-06-19 05:10:00,JENA_001,13.45,987.85,94.5
2009-06-19 05:20:00,JENA_001,14.11,987.83,92.0
2009-06-19 05:30:00,JENA_001,14.75,987.94,88.1
2009-06-19 05:40:00,JENA_001,14.78,988.01,88.1
2009-06-19 05:50:00,JENA_001,14.5,987.91,89.7
2009-06-19 06:00:00,JENA_001,14.43,987.99,90.0
2009-06-19 06:10:00,JENA_001,14.4,987.98,90.0
2009-06-19 06:20:00,JENA_001,14.77,988.0,88.8
2009-06-19 06:30:00,JENA_001,15.5,988.08,86.4
2009-06-19 06:40:00,JENA_001,15.79,988.11,85.1
2009-06-19 06:50:00,JENA_001,15.87,988.24,85.4
2009-06-19 07:00:00,JENA_001,15.79,988.39,85.0
2009-06-19 07:10:00,JENA_001,15.92,988.46,83.9
2009-06-19 07:20:00,JENA_001,16.04,988.5,82.3
2009-06-19 07:30:00,JENA_001,16.04,988.5,80.9
2009-06-19 07:40:00,JENA_001,16.22,988.55,79.6
2009-06-19 07:50:00,JENA_001,16.36,988.62,75.7
2009-06-19 08:00:00,JENA_001,17.18,988.68,71.1
2009-06-19 08:10:00,JENA_001,17.46,988.85,67.45
2009-06-19 08:20:00,JENA_001,17.34,988.89,66.61
2009-06-19 08:30:00,JENA_001,17.43,988.93,66.01
2009-06-19 08:40:00,JENA_001,17.71,988.98,66.8
2009-06-19 08:50:00,JENA_001,17.8,989.08,66.61
2009-06-19 09:00:00,JENA_001,17.51,989.16,66.82
2009-06-19 09:10:00,JENA_001,17.27,989.32,69.08
2009-06-19 09:20:00,JENA_001,17.17,989.38,69.08
2009-06-19 09:30:00,JENA_001,17.25,989.4,68.56
2009-06-19 09:40:00,JENA_001,17.27,989.34,67.5
2009-06-19 09:50:00,JENA_001,17.2,989.32,67.17
2009-06-19 10:00:00,JENA_001,17.67,989.23,63.99
2009-06-19 10:10:00,JENA_001,17.37,989.33,65.21
2009-06-19 10:20:00,JENA_001,17.0,989.33,66.96
2009-06-19 10:30:00,JENA_001,16.86,989.37,67.64
2009-06-19 10:40:00,JENA_001,16.91,989.47,67.45
2009-06-19 10:50:00,JENA_001,16.65,989.58,66.96
2009-06-19 11:00:00,JENA_001,16.56,989.7,67.69
2009-06-19 11:10:00,JENA_001,16.6,989.73,67.14
2009-06-19 11:20:00,JENA_001,16.49,989.82,66.52
2009-06-19 11:30:00,JENA_001,16.4,989.8,65.41
2009-06-19 11:40:00,JENA_001,16.34,989.66,62.44
2009-06-19 11:50:00,JENA_001,16.27,989.65,62.36
2009-06-19 12:00:00,JENA_001,16.34,989.58,63.25
2009-06-19 12:10:00,JENA_001,16.57,989.67,63.33
2009-06-19 12:20:00,JENA_001,16.66,989.77,64.42
2009-06-19 12:30:00,JENA_001,16.74,989.7,63.97
2009-06-19 12:40:00,JENA_001,16.76,989.64,64.61
2009-06-19 12:50:00,JENA_001,17.31,989.58,63.76
2009-06-19 13:00:00,JENA_001,17.61,989.54,61.95
2009-06-19 13:10:00,JENA_001,17.28,989.65,62.2
2009-06-19 13:20:00,JENA_001,16.94,989.62,63.62
2009-06-19 13:30:00,JENA_001,17.13,989.55,64.17
2009-06-19 13:40:00,JENA_001,17.48,989.47,62.45
2009-06-19 13:50:00,JENA_001,17.79,989.38,60.28
2009-06-19 14:00:00,JENA_001,18.14,989.24,55.83
2009-06-19 14:10:00,JENA_001,18.38,989.27,52.31
2009-06-19 14:20:00,JENA_001,18.46,989.38,50.85
2009-06-19 14:30:00,JENA_001,18.48,989.32,50.66
2009-06-19 14:40:00,JENA_001,18.52,989.33,50.8
2009-06-19 14:50:00,JENA_001,18.58,989.31,48.57
2009-06-19 15:00:00,JENA_001,18.73,989.35,46.93
2009-06-19 15:10:00,JENA_001,18.82,989.32,47.49
2009-06-19 15:20:00,JENA_001,19.23,989.28,43.06
2009-06-19 15:30:00,JENA_001,18.98,989.29,42.43
2009-06-19 15:40:00,JENA_001,19.14,989.3,42.45
2009-06-19 15:50:00,JENA_001,18.96,989.33,42.39
2009-06-19 16:00:00,JENA_001,18.34,989.33,43.99
2009-06-19 16:10:00,JENA_001,18.36,989.28,45.57
2009-06-19 16:20:00,JENA_001,19.09,989.28,44.74
2009-06-19 16:30:00,JENA_001,19.35,989.24,44.34
2009-06-19 16:40:00,JENA_001,19.07,989.27,45.68
2009-06-19 16:50:00,JENA_001,18.81,989.21,46.41
2009-06-19 17:00:00,JENA_001,18.45,989.22,47.31
2009-06-19 17:10:00,JENA_001,18.55,989.26,48.9
2009-06-19 17:20:00,JENA_001,18.67,989.31,50.32
2009-06-19 17:30:00,JENA_001,18.18,989.36,51.19
2009-06-19 17:40:00,JENA_001,18.12,989.41,52.4
2009-06-19 17:50:00,JENA_001,17.99,989.5,53.07
2009-06-19 18:00:00,JENA_001,17.83,989.57,53.7
2009-06-19 18:10:00,JENA_001,17.67,989.62,53.36
2009-06-19 18:20:00,JENA_001,17.43,989.66,53.69
2009-06-19 18:30:00,JENA_001,17.32,989.78,54.97
2009-06-19 18:40:00,JENA_001,17.31,989.9,55.32
2009-06-19 18:50:00,JENA_001,17.48,989.99,54.54
2009-06-19 19:00:00,JENA_001,17.1,990.12,55.24
2009-06-19 19:10:00,JENA_001,16.81,990.28,56.43
2009-06-19 19:20:00,JENA_001,16.61,990.44,57.66
2009-06-19 19:30:00,JENA_001,16.18,990.72,60.15
2009-06-19 19:40:00,JENA_001,15.4,991.25,63.98
2009-06-19 19:50:00,JENA_001,14.33,991.44,70.3
2009-06-19 20:00:00,JENA_001,13.84,991.39,72.7
2009-06-19 20:10:00,JENA_001,13.73,991.38,72.1
2009-06-19 20:20:00,JENA_001,13.73,991.44,71.6
2009-06-19 20:30:00,JENA_001,13.48,991.61,72.5
2009-06-19 20:40:00,JENA_001,13.75,991.7,68.82
2009-06-19 20:50:00,JENA_001,13.77,991.91,67.71
2009-06-19 21:00:00,JENA_001,13.53,992.15,68.98
2009-06-19 21:10:00,JENA_001,13.47,992.24,68.59
2009-06-19 21:20:00,JENA_001,13.32,992.45,70.2
2009-06-19 21:30:00,JENA_001,13.2,992.55,69.86
2009-06-19 21:40:00,JENA_001,13.34,992.64,69.96
2009-06-19 21:50:00,JENA_001,12.83,992.79,74.5
2009-06-19 22:00:00,JENA_001,12.66,992.91,75.7
2009-06-19 22:10:00,JENA_001,12.25,992.94,77.3
2009-06-19 22:20:00,JENA_001,12.33,992.94,77.5
2009-06-19 22:30:00,JENA_001,12.7,992.92,75.6
2009-06-19 22:40:00,JENA_001,12.7,993.04,74.5
2009-06-19 22:50:00,JENA_001,13.02,993.14,71.6
2009-06-19 23:00:00,JENA_001,13.07,993.19,70.6
2009-06-19 23:10:00,JENA_001,13.07,993.19,69.34
2009-06-19 23:20:00,JENA_001,13.18,993.19,68.0
2009-06-19 23:30:00,JENA_001,12.9,993.28,69.22
2009-06-19 23:40:00,JENA_001,12.71,993.29,69.05
2009-06-19 23:50:00,JENA_001,12.71,993.31,68.9
2009-06-20 00:00:00,JENA_001,12.57,993.28,70.1
2009-06-20 00:10:00,JENA_001,12.53,993.12,68.95
2009-06-20 00:20:00,JENA_001,12.53,993.07,68.6
2009-06-20 00:30:00,JENA_001,12.5,993.04,67.3
2009-06-20 00:40:00,JENA_001,12.45,993.07,66.83
2009-06-20 00:50:00,JENA_001,12.21,993.18,67.36
2009-06-20 01:00:00,JENA_001,12.04,993.28,67.43
2009-06-20 01:10:00,JENA_001,12.09,993.3,65.91
2009-06-20 01:20:00,JENA_001,12.0,993.45,65.75
2009-06-20 01:30:00,JENA_001,11.76,993.51,66.38
2009-06-20 01:40:00,JENA_001,11.61,993.51,66.35
2009-06-20 01:50:00,JENA_001,11.5,993.53,66.25
2009-06-20 02:00:00,JENA_001,11.38,993.5,66.34
2009-06-20 02:10:00,JENA_001,11.19,993.51,66.91
2009-06-20 02:20:00,JENA_001,11.04,993.58,67.38
2009-06-20 02:30:00,JENA_001,10.96,993.63,67.62
2009-06-20 02:40:00,JENA_001,10.85,993.57,67.75
2009-06-20 02:50:00,JENA_001,10.74,993.54,68.03
2009-06-20 03:00:00,JENA_001,10.56,993.54,68.66
2009-06-20 03:10:00,JENA_001,10.42,993.6,69.0
2009-06-20 03:20:00,JENA_001,10.3,993.6,69.3
2009-06-20 03:30:00,JENA_001,10.12,993.68,70.1
2009-06-20 03:40:00,JENA_001,9.64,993.69,72.7
2009-06-20 03:50:00,JENA_001,9.57,993.68,72.5
2009-06-20 04:00:00,JENA_001,9.79,993.6,71.2
2009-06-20 04:10:00,JENA_001,9.64,993.62,71.9
2009-06-20 04:20:00,JENA_001,9.49,993.65,72.5
2009-06-20 04:30:00,JENA_001,9.55,993.65,72.2
2009-06-20 04:40:00,JENA_001,9.68,993.64,71.8
2009-06-20 04:50:00,JENA_001,9.94,993.68,70.7
2009-06-20 05:00:00,JENA_001,10.07,993.69,70.2
